date,v,n,value
2012-04-19,484.0,7394.0,Unexpected features of Drosophila circadian behavioural rhythms under natural conditions
2012-04-19,484.0,7394.0,Local generation of glia is a major astrocyte source in postnatal cortex
2012-04-19,484.0,7394.0,Optogenetic stimulation of a hippocampal engram activates fear memory recall
2012-04-19,484.0,7394.0,DBIRD complex integrates alternative mRNA splicing with RNA polymerase II transcript elongation
2012-04-19,484.0,7394.0,Differential positioning of adherens junctions is associated with initiation of epithelial folding
2012-04-19,484.0,7394.0,Hsp72 preserves muscle function and slows progression of severe muscular dystrophy
2012-04-19,484.0,7394.0,Crystal structure of a membrane-embedded H+-translocating pyrophosphatase
2012-04-19,484.0,7394.0,Corrigendum: Recovery rates reflect distance to a tipping point in a living system
2012-04-12,484.0,7393.0,Climate science: Aerosols and Atlantic aberrations
2012-04-12,484.0,7393.0,Gene expression: Running to stand still
2012-04-12,484.0,7393.0,Astrophysics: Fresh light on stardust
2012-04-12,484.0,7393.0,Microbiology: Adaptation by target remodelling
2012-04-12,484.0,7393.0,100 years ago: The loss of the “Titanic”
2012-04-12,484.0,7393.0,High-valent organometallic copper and palladium in catalysis
2012-04-12,484.0,7393.0,"Emerging fungal threats to animal, plant and ecosystem health"
2012-04-12,484.0,7393.0,An elementary quantum network of single atoms in optical cavities
2012-04-12,484.0,7393.0,Teneurins instruct synaptic partner matching in an olfactory map
2012-04-12,484.0,7393.0,Structure of the mitotic checkpoint complex
2012-04-12,484.0,7393.0,Structural basis of ultraviolet-B perception by UVR8
2012-04-12,484.0,7393.0,A close halo of large transparent grains around extreme red giant stars
2012-04-12,484.0,7393.0,Layered boron nitride as a release layer for mechanical transfer of GaN-based devices
2012-04-12,484.0,7393.0,Aerosols implicated as a prime driver of twentieth-century North Atlantic climate variability
2012-04-12,484.0,7393.0,Adaptation at the output of the chemotaxis signalling pathway
2012-04-12,484.0,7393.0,Trans-synaptic Teneurin signalling in neuromuscular synapse organization and target choice
2012-04-12,484.0,7393.0,Transcription factor PIF4 controls the thermosensory activation of flowering
2012-04-12,484.0,7393.0,Role of corin in trophoblast invasion and uterine spiral artery remodelling in pregnancy
2012-04-12,484.0,7393.0,Genome-wide protein–DNA binding dynamics suggest a molecular clutch for transcription factor function
2012-04-12,484.0,7393.0,A new understanding of the decoding principle on the ribosome
2012-04-12,484.0,7393.0,Telomerase RNA biogenesis involves sequential binding by Sm and Lsm complexes
2012-04-12,484.0,7393.0,Visualizing molecular juggling within a B12-dependent methyltransferase complex
2012-04-05,484.0,7392.0,Complex systems: Spotlight on mobility
2012-04-05,484.0,7392.0,Climate change: A tale of two hemispheres
2012-04-05,484.0,7392.0,Neuroscience: The symphony of choice
2012-04-05,484.0,7392.0,Atomic physics: An almost lightless laser
2012-04-05,484.0,7392.0,Cancer: Limitations of therapies exposed
2012-04-05,484.0,7392.0,Genomics: Stickleback is the catch of the day
2012-04-05,484.0,7392.0,Quantum optics: An entangled walk of photons
2012-04-05,484.0,7392.0,Correction
2012-04-05,484.0,7392.0,Global warming preceded by increasing carbon dioxide concentrations during the last deglaciation
2012-04-05,484.0,7392.0,The genomic basis of adaptive evolution in threespine sticklebacks
2012-04-05,484.0,7392.0,Choice-specific sequences in parietal cortex during a virtual-navigation decision task
2012-04-05,484.0,7392.0,DNA damage defines sites of recurrent chromosomal translocations in B lymphocytes
2012-04-05,484.0,7392.0,RR-Lyrae-type pulsations from a 0.26-solar-mass star in a binary system
2012-04-05,484.0,7392.0,A steady-state superradiant laser with less than one intracavity photon
2012-04-05,484.0,7392.0,Decoherence-protected quantum gates for a hybrid solid-state spin register
2012-04-05,484.0,7392.0,Past extreme warming events linked to massive carbon release from thawing permafrost
2012-04-05,484.0,7392.0,A gigantic feathered dinosaur from the Lower Cretaceous of China
2012-04-05,484.0,7392.0,A universal model for mobility and migration patterns
2012-04-05,484.0,7392.0,"Endospore abundance, microbial growth and necromass turnover in deep sub-seafloor sediment"
2012-04-05,484.0,7392.0,Wild-type microglia arrest pathology in a mouse model of Rett syndrome
2012-04-05,484.0,7392.0,Notch-dependent VEGFR3 upregulation allows angiogenesis without VEGF–VEGFR2 signalling
2012-04-05,484.0,7392.0,The BAH domain of ORC1 links H4K20me2 to DNA replication licensing and Meier–Gorlin syndrome
2012-04-05,484.0,7392.0,MAP and kinesin-dependent nuclear positioning is required for skeletal muscle function
2012-04-05,484.0,7392.0,Small-molecule inhibitors of the AAA+ ATPase motor cytoplasmic dynein
2012-04-05,484.0,7392.0,Corrigendum: Driver mutations in histone H3.3 and chromatin remodelling genes in paediatric glioblastoma
2012-04-05,484.0,7392.0,Corrigendum: Exome sequencing identifies frequent mutation of the SWI/SNF complex gene PBRM1 in renal carcinoma
2012-03-29,483.0,7391.0,Drug discovery: Cell lines battle cancer
2012-03-29,483.0,7391.0,Photonics: Terahertz collisions
2012-03-29,483.0,7391.0,Cancer: Clinical trials unite mice and humans
2012-03-29,483.0,7391.0,50 & 100 years ago
2012-03-29,483.0,7391.0,Palaeoclimate: Tahitian record suggests Antarctic collapse
2012-03-29,483.0,7391.0,Human evolution: Those feet in ancient times
2012-03-29,483.0,7391.0,Evidence against a chondritic Earth
2012-03-29,483.0,7391.0,"Ice-sheet collapse and sea-level rise at the Bølling warming 14,600 years ago"
2012-03-29,483.0,7391.0,A new hominin foot from Ethiopia shows multiple Pliocene bipedal adaptations
2012-03-29,483.0,7391.0,Systematic identification of genomic markers of drug sensitivity in cancer cells
2012-03-29,483.0,7391.0,Observation of a roton collective mode in a two-dimensional Fermi liquid
2012-03-29,483.0,7391.0,Experimental observation of electron–hole recollisions
2012-03-29,483.0,7391.0,Spontaneous coherence in a cold exciton gas
2012-03-29,483.0,7391.0,Sequencing of neuroblastoma identifies chromothripsis and defects in neuritogenesis genes
2012-03-29,483.0,7391.0,Deciphering a neuronal circuit that mediates appetite
2012-03-29,483.0,7391.0,Chromatin-modifying enzymes as modulators of reprogramming
2012-03-29,483.0,7391.0,The Cancer Cell Line Encyclopedia enables predictive modelling of anticancer drug sensitivity
2012-03-29,483.0,7391.0,Deregulated MYC expression induces dependence upon AMPK-related kinase 5
2012-03-29,483.0,7391.0,A murine lung cancer co-clinical trial identifies genetic modifiers of therapeutic response
2012-03-29,483.0,7391.0,The mechanism of OTUB1-mediated inhibition of ubiquitination
2012-03-29,483.0,7391.0,The Shigella flexneri effector OspI deamidates UBC13 to dampen the inflammatory response
2012-03-29,483.0,7391.0,Tissue factor and PAR1 promote microbiota-induced intestinal vascular remodelling
2012-03-29,483.0,7391.0,Structure and mechanism of a glutamate–GABA antiporter
2012-03-22,483.0,7390.0,Evolutionary biology: Life imperfectly imitates life
2012-03-22,483.0,7390.0,Biological physics: Swarming microtubules
2012-03-22,483.0,7390.0,Molecular biology: How to duplicate a DNA package
2012-03-22,483.0,7390.0,Geochemistry: Bubbles from the deep
2012-03-22,483.0,7390.0,Virology: Influenza's tale of tails
2012-03-22,483.0,7390.0,Microscopy: Plasmons go quantum
2012-03-22,483.0,7390.0,Neurodegeneration: Trouble in the cell's powerhouse
2012-03-22,483.0,7390.0,Quantum plasmon resonances of individual metallic nanoparticles
2012-03-22,483.0,7390.0,Suppression of the antiviral response by an influenza histone mimic
2012-03-22,483.0,7390.0,Intrinsic coupling of lagging-strand synthesis to chromatin assembly
2012-03-22,483.0,7390.0,Resonant quantum transitions in trapped antihydrogen atoms
2012-03-22,483.0,7390.0,Electron tomography at 2.4-ångström resolution
2012-03-22,483.0,7390.0,Large-scale vortex lattice emerging from collectively moving microtubules
2012-03-22,483.0,7390.0,Collapse of polar ice sheets during the stage 11 interglacial
2012-03-22,483.0,7390.0,Adaptive radiation of multituberculate mammals before the extinction of dinosaurs
2012-03-22,483.0,7390.0,A comparative analysis of the evolution of imperfect mimicry
2012-03-22,483.0,7390.0,MEGF10 and MEGF11 mediate homotypic interactions required for mosaic spacing of retinal neurons
2012-03-22,483.0,7390.0,Control of ground-state pluripotency by allelic regulation of Nanog
2012-03-22,483.0,7390.0,IDH mutation impairs histone demethylation and results in a block to cell differentiation
2012-03-22,483.0,7390.0,IDH1 mutation is sufficient to establish the glioma hypermethylator phenotype
2012-03-22,483.0,7390.0,Transformation by the (R)-enantiomer of 2-hydroxyglutarate linked to EGLN activation
2012-03-22,483.0,7390.0,Crystal structure of a concentrative nucleoside transporter from Vibrio cholerae at 2.4 Å
2012-03-22,483.0,7390.0,Identification and characterization of a bacterial hydrosulphide ion channel
2012-03-22,483.0,7390.0,Corrigendum: Functional complementation between FADD and RIP1 in embryos and lymphocytes
2012-03-15,483.0,7389.0,Organic chemistry: Catalysis in tight spaces
2012-03-15,483.0,7389.0,Electronics: Inside story of ferroelectric memories
2012-03-15,483.0,7389.0,Developmental biology: A brainy background
2012-03-15,483.0,7389.0,Genetics: Broken giant linked to heart failure
2012-03-15,483.0,7389.0,Condensed-matter physics: A duo of graphene mimics
2012-03-15,483.0,7389.0,Neuroscience: How brains learn to control machines
2012-03-15,483.0,7389.0,Biochemistry: Favouring the unfavoured
2012-03-15,483.0,7389.0,Gene expression: Transcription initiation unwrapped
2012-03-15,483.0,7389.0,Ancient deuterostome origins of vertebrate brain signalling centres
2012-03-15,483.0,7389.0,Genome-wide structure and organization of eukaryotic pre-initiation complexes
2012-03-15,483.0,7389.0,"Creating, moving and merging Dirac points with a Fermi gas in a tunable honeycomb lattice"
2012-03-15,483.0,7389.0,Designer Dirac fermions and topological phases in molecular graphene
2012-03-15,483.0,7389.0,DNA-based self-assembly of chiral plasmonic nanostructures with tailored optical response
2012-03-15,483.0,7389.0,Asymmetric spiroacetalization catalysed by confined Brønsted acids
2012-03-15,483.0,7389.0,Uncovering the Neoproterozoic carbon cycle
2012-03-15,483.0,7389.0,On the difficulty of increasing dental complexity
2012-03-15,483.0,7389.0,Coevolution in multidimensional trait space favours escape from parasites and pathogens
2012-03-15,483.0,7389.0,Corticostriatal plasticity is necessary for learning intentional neuroprosthetic skills
2012-03-15,483.0,7389.0,Phase transitions in the assembly of multivalent signalling proteins
2012-03-15,483.0,7389.0,A petunia ABC protein controls strigolactone-dependent symbiotic signalling and branching
2012-03-15,483.0,7389.0,Goblet cells deliver luminal antigen to CD103+ dendritic cells in the small intestine
2012-03-15,483.0,7389.0,Dysfunction of lipid sensor GPR120 leads to obesity in both mouse and human
2012-03-15,483.0,7389.0,Enzymatic catalysis of anti-Baldwin ring closure in polyether biosynthesis
2012-03-15,483.0,7389.0,An oxygenase that forms and deoxygenates toxic epoxide
2012-03-08,483.0,7388.0,Social science: Human reproductive assistance
2012-03-08,483.0,7388.0,Physical chemistry: Single molecules filmed dancing on a table top
2012-03-08,483.0,7388.0,50 & 100 years ago
2012-03-08,483.0,7388.0,Cell biology: The sensation of stretch
2012-03-08,483.0,7388.0,Genomics: Gorilla gorilla gorilla
2012-03-08,483.0,7388.0,Geochemistry: A rusty carbon sink
2012-03-08,483.0,7388.0,Ageing: Sorting out the sirtuins
2012-03-08,483.0,7388.0,Materials science: Continuity through dispersity
2012-03-08,483.0,7388.0,Insights into hominid evolution from the gorilla genome sequence
2012-03-08,483.0,7388.0,Piezo proteins are pore-forming subunits of mechanically activated channels
2012-03-08,483.0,7388.0,Type VI secretion requires a dynamic contractile phage tail-like structure
2012-03-08,483.0,7388.0,Experimental verification of Landauer’s principle linking information and thermodynamics
2012-03-08,483.0,7388.0,Field-driven photoemission from nanostructures quenches the quiver motion
2012-03-08,483.0,7388.0,Imaging ultrafast molecular dynamics with laser-induced electron diffraction
2012-03-08,483.0,7388.0,Preservation of organic matter in sediments promoted by iron
2012-03-08,483.0,7388.0,Diverse transitional giant fleas from the Mesozoic era of China
2012-03-08,483.0,7388.0,Stability criteria for complex ecosystems
2012-03-08,483.0,7388.0,The role of Drosophila Piezo in mechanical nociception
2012-03-08,483.0,7388.0,Treatment of stroke with a PSD-95 inhibitor in the gyrencephalic primate brain
2012-03-08,483.0,7388.0,The sirtuin SIRT6 regulates lifespan in male mice
2012-03-08,483.0,7388.0,An epigenetic blockade of cognitive functions in the neurodegenerating brain
2012-03-08,483.0,7388.0,Skin infection generates non-migratory memory CD8+ TRM cells providing global skin immunity
2012-03-08,483.0,7388.0,Corrigendum: The Amazon basin in transition
2012-03-01,483.0,7387.0,ForumPlanetary science: In search of biosignatures
2012-03-01,483.0,7387.0,Social science: Carrot or stick?
2012-03-01,483.0,7387.0,Palaeobotany: In the shade of the oldest forest
2012-03-01,483.0,7387.0,Catalysis: Disguise gets a reaction
2012-03-01,483.0,7387.0,Microfluidics: Analog-to-digital drug screening
2012-03-01,483.0,7387.0,Translational medicine: Primed for resistance
2012-03-01,483.0,7387.0,Gain control by layer six in cortical circuits of vision
2012-03-01,483.0,7387.0,Structural basis for iron piracy by pathogenic Neisseria
2012-03-01,483.0,7387.0,Recognition of SUMO-modified PCNA requires tandem receptor motifs in Srs2
2012-03-01,483.0,7387.0,Biosignatures as revealed by spectropolarimetry of Earthshine
2012-03-01,483.0,7387.0,Re-emerging superconductivity at 48 kelvin in iron chalcogenides
2012-03-01,483.0,7387.0,Catalytic functionalization of unactivated primary C–H bonds directed by an alcohol
2012-03-01,483.0,7387.0,Continental collision slowing due to viscous mantle lithosphere rather than topography
2012-03-01,483.0,7387.0,Surprisingly complex community discovered in the mid-Devonian fossil forest at Gilboa
2012-03-01,483.0,7387.0,Strict evolutionary conservation followed rapid gene loss on human and rhesus Y chromosomes
2012-03-01,483.0,7387.0,Opposite effects of fear conditioning and extinction on dendritic spine remodelling
2012-03-01,483.0,7387.0,Repetitive motor learning induces coordinated formation of clustered dendritic spines in vivo
2012-03-01,483.0,7387.0,Circadian rhythms govern cardiac repolarization and arrhythmogenesis
2012-03-01,483.0,7387.0,Unresponsiveness of colon cancer to BRAF(V600E) inhibition through feedback activation of EGFR
2012-03-01,483.0,7387.0,Structural basis for recognition of H3K56-acetylated histone H3–H4 by the chaperone Rtt106
2012-03-01,483.0,7387.0,Structural and functional conservation of key domains in InsP3 and ryanodine receptors
2012-02-23,482.0,7386.0,Geometry and scale in species–area relationships
2012-02-23,482.0,7386.0,Extinction and climate change
2012-02-23,482.0,7386.0,He and Hubbell reply
2012-02-16,482.0,7385.0,Isotope fractionation in silicate melts
2012-02-16,482.0,7385.0,Dominguez et al. reply
2012-02-09,482.0,7384.0,Thermodynamics: The fridge gate
2012-02-09,482.0,7384.0,Genetics: How intelligence changes with age
2012-02-09,482.0,7384.0,Extrasolar planets: An Earth-sized duo
2012-02-09,482.0,7384.0,Infectious disease: Genomics decodes drug action
2012-02-09,482.0,7384.0,Quantum optics: Controlling the light
2012-02-09,482.0,7384.0,Cell biology: Destruction deconstructed
2012-02-09,482.0,7384.0,The Drosophila melanogaster Genetic Reference Panel
2012-02-09,482.0,7384.0,Inflammasome-mediated dysbiosis regulates progression of NAFLD and obesity
2012-02-09,482.0,7384.0,Complete subunit architecture of the proteasome regulatory particle
2012-02-09,482.0,7384.0,A tidally distorted dwarf galaxy near NGC 4449
2012-02-09,482.0,7384.0,Two Earth-sized planets orbiting Kepler-20
2012-02-09,482.0,7384.0,Electromagnetically induced transparency with resonant nuclei in a cavity
2012-02-09,482.0,7384.0,Thresholdless nanoscale coaxial lasers
2012-02-09,482.0,7384.0,Supercontinent cycles and the calculation of absolute palaeolongitude in deep time
2012-02-09,482.0,7384.0,Genetic contributions to stability and change in intelligence from childhood to old age
2012-02-09,482.0,7384.0,Probing sporadic and familial Alzheimer’s disease using induced pluripotent stem cells
2012-02-09,482.0,7384.0,Enhancer decommissioning by LSD1 during embryonic stem cell differentiation
2012-02-09,482.0,7384.0,Driver mutations in histone H3.3 and chromatin remodelling genes in paediatric glioblastoma
2012-02-09,482.0,7384.0,High-throughput decoding of antitrypanosomal drug efficacy and resistance
2012-02-09,482.0,7384.0,G-protein-coupled receptor inactivation by an allosteric inverse-agonist antibody
2012-02-09,482.0,7384.0,Gated regulation of CRAC channel ion selectivity by STIM1
2012-02-09,482.0,7384.0,Hsp90 stress potentiates rapid cellular adaptation through induction of aneuploidy
2012-02-09,482.0,7384.0,Functional dissection of lysine deacetylases reveals that HDAC1 and p300 regulate AMPK
2012-02-02,482.0,7383.0,Volcanology: Greek inflation circa 1600 BC
2012-02-02,482.0,7383.0,Neuroscience: Reward alters specific connections
2012-02-02,482.0,7383.0,Surface chemistry: Crystal cuts on the nanoscale
2012-02-02,482.0,7383.0,Plant biology: Equal-parenting policy
2012-02-02,482.0,7383.0,50 & 100 years ago
2012-02-02,482.0,7383.0,Molecular motors: A staggering giant
2012-02-02,482.0,7383.0,Precision measurement: A comb in the extreme ultraviolet
2012-02-02,482.0,7383.0,Conditional modulation of spike-timing-dependent plasticity for olfactory learning
2012-02-02,482.0,7383.0,DNA breaks and chromosome pulverization from errors in mitosis
2012-02-02,482.0,7383.0,Creation and diagnosis of a solid-density plasma with an X-ray free-electron laser
2012-02-02,482.0,7383.0,Quantum-coherent coupling of a mechanical oscillator to an optical cavity mode
2012-02-02,482.0,7383.0,Direct frequency comb spectroscopy in the extreme ultraviolet
2012-02-02,482.0,7383.0,Nonlinear material behaviour of spider silk yields robust webs
2012-02-02,482.0,7383.0,Decadal to monthly timescales of magma transfer and reservoir growth at a caldera volcano
2012-02-02,482.0,7383.0,Serial translocation by means of circular intermediates underlies colour sidedness in cattle
2012-02-02,482.0,7383.0,Neuron-type-specific signals for reward and punishment in the ventral tegmental area
2012-02-02,482.0,7383.0,Vaccine protection against acquisition of neutralization-resistant SIV challenges in rhesus monkeys
2012-02-02,482.0,7383.0,Maternal and paternal genomes contribute equally to the transcriptome of early plant embryos
2012-02-02,482.0,7383.0,Mutations in kelch-like 3 and cullin 3 cause hypertension and electrolyte abnormalities
2012-02-02,482.0,7383.0,A novel sensor to map auxin response and distribution at high spatio-temporal resolution
2012-02-02,482.0,7383.0,Adenylylation control by intra- or intermolecular active-site obstruction in Fic proteins
2012-02-02,482.0,7383.0,Cysteinyl leukotriene type I receptor desensitization sustains Ca2+-dependent gene expression
2012-02-02,482.0,7383.0,Structures of cytochrome P450 17A1 with prostate cancer drugs abiraterone and TOK-001
2012-02-02,482.0,7383.0,The unusual γ-ray burst GRB 101225A from a helium star/neutron star merger at redshift 0.33
2012-02-02,482.0,7383.0,A reserve stem cell population in small intestine renders Lgr5-positive cells dispensable
2012-01-26,481.0,7382.0,ForumNeuroscience: Spikes timed through inhibition
2012-01-26,481.0,7382.0,Astronomy: A new class of planet
2012-01-26,481.0,7382.0,Social science: Hunter-gatherer cooperation
2012-01-26,481.0,7382.0,Nanotechnology: Shape matters
2012-01-26,481.0,7382.0,Laser science: Even harder X-rays
2012-01-26,481.0,7382.0,Stem cells: The right neighbour
2012-01-26,481.0,7382.0,Technology: A deeper peek into living organisms
2012-01-26,481.0,7382.0,50 & 100 years ago
2012-01-26,481.0,7382.0,Drug discovery: Chemical beauty contest
2012-01-26,481.0,7382.0,Endothelial and perivascular cells maintain haematopoietic stem cells
2012-01-26,481.0,7382.0,A PGC1-α-dependent myokine that drives brown-fat-like development of white fat and thermogenesis
2012-01-26,481.0,7382.0,X-ray structures of LeuT in substrate-free outward-open and apo inward-open states
2012-01-26,481.0,7382.0,Transiting circumbinary planets Kepler-34 b and Kepler-35 b
2012-01-26,481.0,7382.0,Generation of scaled protogalactic seed magnetic fields in laser-produced shock waves
2012-01-26,481.0,7382.0,Light-cone-like spreading of correlations in a quantum many-body system
2012-01-26,481.0,7382.0,Atomic inner-shell X-ray laser at 1.46 nanometres pumped by an X-ray free-electron laser
2012-01-26,481.0,7382.0,Pathway complexity in supramolecular polymerization
2012-01-26,481.0,7382.0,Social networks and cooperation in hunter-gatherers
2012-01-26,481.0,7382.0,Purkinje neuron synchrony elicits time-locked spiking in the cerebellar nuclei
2012-01-26,481.0,7382.0,Clonal evolution in relapsed acute myeloid leukaemia revealed by whole-genome sequencing
2012-01-26,481.0,7382.0,Exercise-induced BCL2-regulated autophagy is required for muscle glucose homeostasis
2012-01-26,481.0,7382.0,Multi-isotope imaging mass spectrometry quantifies stem cell division and metabolism
2012-01-26,481.0,7382.0,Multi-isotope imaging mass spectrometry reveals slow protein turnover in hair-cell stereocilia
2012-01-26,481.0,7382.0,Molecular recognition of a single sphingolipid species by a protein’s transmembrane domain
2012-01-26,481.0,7382.0,Structure of the carboxy-terminal region of a KCNH channel
2012-01-26,481.0,7382.0,Selective killing of cancer cells by a small molecule targeting the stress response to ROS
2012-01-19,481.0,7381.0,Materials science: A fresh twist for self-assembly
2012-01-19,481.0,7381.0,Genomics: The path to retinoblastoma
2012-01-19,481.0,7381.0,Evolutionary biology: A ratchet for protein complexity
2012-01-19,481.0,7381.0,Galaxy formation: Distant dwarfs
2012-01-19,481.0,7381.0,50 & 100 years ago
2012-01-19,481.0,7381.0,Cell cycle: A division duet
2012-01-19,481.0,7381.0,Organic chemistry: Stabilizers cause instability
2012-01-19,481.0,7381.0,Cancer: Reprogramming clinical outcome
2012-01-19,481.0,7381.0,Frontiers in biology
2012-01-19,481.0,7381.0,Inflammasomes in health and disease
2012-01-19,481.0,7381.0,The DNA damage response and cancer therapy
2012-01-19,481.0,7381.0,The promise of induced pluripotent stem cells in research and therapy
2012-01-19,481.0,7381.0,Clonal evolution in cancer
2012-01-19,481.0,7381.0,The contribution of bone to whole-organism physiology
2012-01-19,481.0,7381.0,The Amazon basin in transition
2012-01-19,481.0,7381.0,A novel retinoblastoma therapy from genomic and epigenetic analyses
2012-01-19,481.0,7381.0,Structure of HDAC3 bound to co-repressor and inositol tetraphosphate
2012-01-19,481.0,7381.0,Gravitational detection of a low-mass dark satellite galaxy at cosmological distance
2012-01-19,481.0,7381.0,Coherent singlet-triplet oscillations in a silicon-based double quantum dot
2012-01-19,481.0,7381.0,Reconfigurable self-assembly through chiral control of interfacial tension
2012-01-19,481.0,7381.0,Kimberlite ascent by assimilation-fuelled buoyancy
2012-01-19,481.0,7381.0,Recovery rates reflect distance to a tipping point in a living system
2012-01-19,481.0,7381.0,Evolution of increased complexity in a molecular machine
2012-01-19,481.0,7381.0,Global landscape of HIV–human protein complexes
2012-01-19,481.0,7381.0,Vif hijacks CBF-β to degrade APOBEC3G and promote HIV-1 infection
2012-01-19,481.0,7381.0,T-cell differentiation factor CBF-β regulates HIV-1 Vif-mediated evasion of host restriction
2012-01-19,481.0,7381.0,Reductive glutamine metabolism by IDH1 mediates lipogenesis under hypoxia
2012-01-19,481.0,7381.0,Reductive carboxylation supports growth in tumour cells with defective mitochondria
2012-01-19,481.0,7381.0,Differential oestrogen receptor binding is associated with clinical outcome in breast cancer
2012-01-19,481.0,7381.0,Natural killer cells act as rheostats modulating antiviral T cells
2012-01-12,481.0,7380.0,Biomechanics: Leaping lizards and dinosaurs
2012-01-12,481.0,7380.0,Astrophysics: Progenitors of type Ia supernovae
2012-01-12,481.0,7380.0,Angelman syndrome: Drugs to awaken a paternal gene
2012-01-12,481.0,7380.0,50 & 100 years ago
2012-01-12,481.0,7380.0,Applied physics: Nanowire electronics comes of age
2012-01-12,481.0,7380.0,Earth science: Limits of the power law
2012-01-12,481.0,7380.0,Cognition: Your face looks familiar
2012-01-12,481.0,7380.0,The genetic basis of early T-cell precursor acute lymphoblastic leukaemia
2012-01-12,481.0,7380.0,An absence of ex-companion stars in the type Ia supernova remnant SNR 0509−67.5
2012-01-12,481.0,7380.0,One or more bound planets per Milky Way star from microlensing observations
2012-01-12,481.0,7380.0,Implementation of a Toffoli gate with superconducting circuits
2012-01-12,481.0,7380.0,Charge order and three-site distortions in the Verwey structure of magnetite
2012-01-12,481.0,7380.0,"Modelling the rheology of MgO under Earth’s mantle pressure, temperature and strain rates"
2012-01-12,481.0,7380.0,"Tail-assisted pitch control in lizards, robots and dinosaurs"
2012-01-12,481.0,7380.0,Topoisomerase inhibitors unsilence the dormant allele of Ube3a in neurons
2012-01-12,481.0,7380.0,A microRNA regulon that mediates endothelial recruitment and metastasis by cancer cells
2012-01-12,481.0,7380.0,Ars2 maintains neural stem-cell identity through direct transcriptional activation of Sox2
2012-01-12,481.0,7380.0,Acquisition of a multifunctional IgA+ plasma cell phenotype in the gut
2012-01-12,481.0,7380.0,Cysteine methylation disrupts ubiquitin-chain sensing in NF-κB activation
2012-01-12,481.0,7380.0,Basic amino-acid side chains regulate transmembrane integrin signalling
2012-01-12,481.0,7380.0,Subnanometre-resolution structure of the intact Thermus thermophilus H+-driven ATP synthase
2012-01-12,481.0,7380.0,An unanticipated architecture of the 750-kDa α6β6 holoenzyme of 3-methylcrotonyl-CoA carboxylase
2012-01-12,481.0,7380.0,Thermalization and its mechanism for generic isolated quantum systems
2012-01-05,481.0,7379.0,Astrophysics: The final plunge
2012-01-05,481.0,7379.0,Synthetic biology: Bacteria collaborate to sense arsenic
2012-01-05,481.0,7379.0,Optical physics: How to hide in time
2012-01-05,481.0,7379.0,Neuroscience: Behavioural effects of cocaine reversed
2012-01-05,481.0,7379.0,A sensing array of radically coupled genetic ‘biopixels’
2012-01-05,481.0,7379.0,Antiparallel EmrE exports drugs by exchanging between asymmetric structures
2012-01-05,481.0,7379.0,A gas cloud on its way towards the supermassive black hole at the Galactic Centre
2012-01-05,481.0,7379.0,Fast core rotation in red-giant stars as revealed by gravity-dominated mixed modes
2012-01-05,481.0,7379.0,Polar methane accumulation and rainstorms on Titan from simulations of the methane cycle
2012-01-05,481.0,7379.0,Demonstration of temporal cloaking
2012-01-05,481.0,7379.0,Changing Arctic Ocean freshwater pathways
2012-01-05,481.0,7379.0,Reversal of cocaine-evoked synaptic potentiation resets drug-induced adaptive behaviour
2012-01-05,481.0,7379.0,Modulation of TRPA1 thermal sensitivity enables sensory discrimination in Drosophila
2012-01-05,481.0,7379.0,Antibody-based protection against HIV infection by vectored immunoprophylaxis
2012-01-05,481.0,7379.0,Interactions between cancer stem cells and their niche govern metastatic colonization
2012-01-05,481.0,7379.0,FBXO11 targets BCL6 for degradation and is inactivated in diffuse large B-cell lymphomas
2012-01-05,481.0,7379.0,Open structure of the Ca2+ gating ring in the high-conductance Ca2+-activated K+ channel
2012-01-05,481.0,7379.0,Structure of a methyl-coenzyme M reductase from Black Sea mats that oxidize methane anaerobically
2013-12-19,504.0,7480.0,Earth science: Erosion by cooling
2013-12-19,504.0,7480.0,Cancer: Discrepancies in drug sensitivity
2013-12-19,504.0,7480.0,Space physics: A fast lane in the magnetosphere
2013-12-19,504.0,7480.0,Plant biology: Witchcraft and destruction
2013-12-19,504.0,7480.0,2013 Editors' choice
2013-12-19,504.0,7480.0,Inconsistency in large pharmacogenomic studies
2013-12-19,504.0,7480.0,Astrocytes mediate synapse elimination through MEGF10 and MERTK pathways
2013-12-19,504.0,7480.0,DWARF 53 acts as a repressor of strigolactone signalling in rice
2013-12-19,504.0,7480.0,D14–SCFD3-dependent degradation of D53 regulates strigolactone signalling
2013-12-19,504.0,7480.0,Rapid local acceleration of relativistic radiation-belt electrons by magnetospheric chorus
2013-12-19,504.0,7480.0,Dissipative production of a maximally entangled steady state of two quantum bits
2013-12-19,504.0,7480.0,Autonomously stabilized entanglement between two superconducting quantum bits
2013-12-19,504.0,7480.0,Worldwide acceleration of mountain erosion under a cooling climate
2013-12-19,504.0,7480.0,Attention to eyes is present but in decline in 2–6-month-old infants later diagnosed with autism
2013-12-19,504.0,7480.0,Dysfunctional nitric oxide signalling increases risk of myocardial infarction
2013-12-19,504.0,7480.0,Antidiabetic effects of glucokinase regulatory protein small-molecule disruptors
2013-12-19,504.0,7480.0,Themis sets the signal threshold for positive and negative selection in T-cell development
2013-12-19,504.0,7480.0,Commensal microbe-derived butyrate induces the differentiation of colonic regulatory T cells
2013-12-19,504.0,7480.0,Metabolites produced by commensal bacteria promote peripheral regulatory T-cell generation
